TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,P_emaildomain,isFraud,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,dist1,dist2,dist3,dist4,dist5,dist6,dist7,dist8,dist9,dist10,dist11,dist12,dist13,dist14,dist15,M1,M2,M3,M4,M5,M6,M7,M8,M9
9.235724921144167,H,10845,327,,amex,159,debit,284,60,,0,0,1,1,1,0,1,3,0,1,2,0,0,2,0,11,376,,,,,,,,,,,,,,T,F,T,T,T,T,F,F,T
34.486357373119745,W,12616,458,150,discover,144,credit,133,87,hotmail.com,0,1,0,1,2,0,1,0,1,1,0,1,2,0,1,287,161,,,,,,,,,,,,,,F,F,T,,T,F,T,F,
48.1508248320083,R,17866,320,185,mastercard,166,credit,375,87,hotmail.com,0,1,1,0,0,1,1,0,1,1,1,1,3,0,3,337,286,,,,,,,,,,,,,,,,T,T,F,F,,T,F
164.01024999045976,S,4686,449,,mastercard,241,credit,394,60,yahoo.com,0,2,2,1,1,4,3,0,1,5,0,0,0,1,4,40,143,,,,,,,,,,,,,,T,F,,F,,T,,T,F
351.98082617091086,H,8040,237,185,mastercard,227,credit,327,96,gmail.com,1,2,3,3,1,2,0,0,0,2,2,1,0,0,0,213,432,,,,,,,,,,,,,,,T,,F,,T,,T,
31.03531002220808,S,4885,245,150,mastercard,211,debit,423,87,,0,3,0,1,0,2,1,1,2,0,1,0,0,0,2,472,205,,,,,,,,,,,,,,F,,F,T,T,,,F,F
40.00351652033183,S,3069,393,185,amex,173,debit,215,87,yahoo.com,0,0,0,1,3,0,0,3,0,0,0,1,1,1,2,81,15,,,,,,,,,,,,,,F,F,T,,,F,T,T,T
286.1100074854824,R,2723,251,,visa,208,debit,157,87,gmail.com,0,1,0,2,1,1,1,1,5,1,1,1,2,0,0,353,447,,,,,,,,,,,,,,,F,F,,T,F,F,,T
5.053350321594759,W,7384,426,185,mastercard,226,debit,486,60,hotmail.com,0,0,1,0,0,1,0,1,4,3,4,3,2,0,1,310,18,,,,,,,,,,,,,,,,T,,F,T,F,F,T
192.1564996019689,S,5109,369,150,discover,117,debit,226,60,yahoo.com,0,1,1,0,0,2,4,1,1,1,3,3,1,1,0,280,419,,,,,,,,,,,,,,T,T,,,F,T,F,T,
86.95584968641349,S,17216,193,150,visa,112,credit,123,87,gmail.com,0,1,1,0,1,0,3,2,0,1,3,0,1,1,2,32,482,,,,,,,,,,,,,,T,T,,F,T,,T,T,F
31.2282779379282,R,10679,409,,mastercard,223,credit,308,87,gmail.com,0,0,1,0,0,1,2,2,1,1,1,1,0,0,0,157,477,,,,,,,,,,,,,,,F,F,,T,F,T,,
53.52860008271478,R,15120,549,185,visa,117,debit,334,96,yahoo.com,0,1,4,1,0,2,0,2,0,1,1,2,1,1,1,138,208,,,,,,,,,,,,,,T,,T,,T,,T,T,
158.8440346148193,C,11026,286,150,visa,186,credit,170,60,hotmail.com,0,0,1,3,0,0,0,0,0,2,1,1,1,1,0,6,122,,,,,,,,,,,,,,F,F,F,,T,F,F,,F
123.01190055064377,S,6395,332,,amex,249,debit,373,60,gmail.com,0,0,0,3,0,0,2,1,0,2,1,0,2,0,0,238,138,,,,,,,,,,,,,,F,F,T,T,T,F,T,,F
169.92719192929616,R,17481,152,,visa,189,credit,319,96,hotmail.com,0,0,4,1,0,1,0,1,0,1,2,0,0,0,0,213,336,,,,,,,,,,,,,,T,T,,T,,T,F,T,T
203.3398314102693,H,5601,199,150,mastercard,242,credit,312,96,yahoo.com,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,474,292,,,,,,,,,,,,,,F,T,,T,T,,T,F,
103.8702550674294,S,3961,137,150,discover,139,debit,205,96,gmail.com,0,0,1,2,0,1,0,1,3,2,1,1,1,0,0,146,229,,,,,,,,,,,,,,,,F,,,,T,T,F
72.43638638274668,H,3632,465,150,visa,100,credit,121,96,hotmail.com,0,0,1,4,0,3,1,1,1,3,1,1,0,0,1,260,322,,,,,,,,,,,,,,T,,F,,,,F,,
22.398975842887694,R,5443,460,,visa,222,debit,178,60,hotmail.com,0,1,4,2,2,1,0,2,0,0,3,1,1,0,3,454,275,,,,,,,,,,,,,,F,F,,,,,T,F,F
145.65839383463916,H,7562,571,,mastercard,182,credit,197,87,hotmail.com,0,2,0,2,0,2,0,1,2,1,1,2,0,0,2,197,132,,,,,,,,,,,,,,F,,F,,,,,,F
70.81922008721364,W,2577,589,185,visa,107,debit,279,87,gmail.com,0,0,6,1,2,1,2,1,0,3,1,0,0,1,1,234,220,,,,,,,,,,,,,,F,F,,F,,T,F,F,T
42.687908473915655,R,17259,114,185,amex,177,credit,233,96,,0,0,1,2,2,1,2,3,1,1,0,2,1,1,0,400,61,,,,,,,,,,,,,,,,,T,F,T,,F,
76.70765986546319,W,4413,184,,visa,175,debit,231,60,gmail.com,0,1,1,1,2,0,4,0,0,1,1,1,0,2,0,192,391,,,,,,,,,,,,,,F,F,,F,T,,F,,F
8.504090895992032,W,5475,434,185,visa,177,credit,191,87,gmail.com,0,0,1,2,0,2,2,2,0,0,1,0,1,1,1,419,45,,,,,,,,,,,,,,T,F,,T,,,T,F,
134.7826646547855,W,5151,522,185,discover,190,credit,352,60,gmail.com,0,1,1,2,1,0,0,0,2,0,1,2,3,1,1,314,242,,,,,,,,,,,,,,F,T,T,,,,F,F,
103.35631377000907,W,7775,404,150,amex,111,credit,371,96,hotmail.com,0,2,1,0,2,0,0,3,1,1,0,2,0,1,0,439,120,,,,,,,,,,,,,,,T,,,T,F,T,F,F
229.81942834134608,S,12704,134,150,amex,225,credit,334,96,yahoo.com,0,0,0,1,3,1,4,2,1,2,1,1,1,0,1,223,282,,,,,,,,,,,,,,T,,T,T,T,,T,T,F
493.67875607220367,W,13750,331,185,amex,125,credit,337,87,,0,1,0,1,2,0,2,2,0,2,4,3,1,2,0,242,336,,,,,,,,,,,,,,T,F,T,T,F,T,,T,T
418.1674420900647,R,16110,497,,mastercard,204,debit,231,96,,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,481,343,,,,,,,,,,,,,,T,,T,F,F,F,,,
254.13144219155805,S,17702,137,150,visa,218,debit,288,60,gmail.com,0,0,1,1,0,0,0,0,1,1,0,1,1,3,3,16,349,,,,,,,,,,,,,,T,F,,,F,F,F,T,T
359.3818986743244,W,12567,338,185,visa,121,debit,234,96,gmail.com,0,1,0,1,1,2,2,1,1,0,1,1,0,0,0,6,376,,,,,,,,,,,,,,,F,T,F,T,F,F,T,T
26.253854177487256,C,12591,350,185,amex,120,credit,114,96,gmail.com,0,1,1,2,2,0,0,0,1,1,0,2,0,0,2,431,480,,,,,,,,,,,,,,T,F,,,F,F,T,F,T
55.30673893405383,W,3389,119,150,mastercard,207,credit,324,60,hotmail.com,0,1,0,2,0,2,2,0,1,1,0,1,1,0,0,112,456,,,,,,,,,,,,,,F,F,T,,T,,F,T,
271.4423253504894,W,1979,460,185,discover,170,debit,347,87,hotmail.com,0,2,0,1,3,0,1,0,0,0,1,1,1,2,3,98,95,,,,,,,,,,,,,,T,,,F,F,T,F,,F
51.73400421506989,C,7286,274,150,amex,114,credit,251,87,yahoo.com,0,1,1,1,0,2,0,0,2,2,0,2,2,0,2,319,471,,,,,,,,,,,,,,,F,,,F,F,,,T
7.766577939608571,R,2323,121,,visa,126,debit,467,60,hotmail.com,0,2,0,0,0,1,0,0,0,0,4,2,1,1,1,397,316,,,,,,,,,,,,,,F,T,T,T,F,,F,T,F
58.9066214314583,R,3296,333,150,amex,189,debit,245,87,,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,55,31,,,,,,,,,,,,,,F,,,T,,,T,,T
17.113378779062977,S,6913,430,150,amex,113,credit,242,96,yahoo.com,0,1,3,1,1,1,1,2,0,0,2,1,2,2,3,369,105,,,,,,,,,,,,,,,T,F,F,,T,T,F,T
53.11331845297491,C,1278,119,185,visa,197,debit,210,96,yahoo.com,0,0,1,1,1,3,1,2,2,2,2,0,1,4,1,213,434,,,,,,,,,,,,,,T,,T,,,F,T,,F
43.838212450027385,C,10130,323,185,discover,132,debit,171,87,yahoo.com,0,2,0,1,1,0,0,2,0,3,1,1,0,0,0,408,317,,,,,,,,,,,,,,T,F,,,T,F,T,T,T
365.93831083157863,R,11523,252,150,mastercard,105,credit,325,96,yahoo.com,0,1,1,2,0,1,1,3,1,4,0,0,0,1,2,384,181,,,,,,,,,,,,,,,,T,,,F,F,,T
4.241265824551802,C,8316,284,,mastercard,203,credit,493,87,,0,1,0,2,0,0,0,1,1,1,2,1,2,2,1,429,125,,,,,,,,,,,,,,T,F,F,F,F,,F,F,F
47.66574936366727,W,10853,284,185,amex,188,debit,245,96,yahoo.com,0,2,0,0,2,0,1,1,2,1,1,2,1,0,1,474,3,,,,,,,,,,,,,,,,,T,T,T,F,T,T
201.34614491717952,C,10110,335,185,discover,222,debit,426,96,,1,2,1,0,1,3,0,0,0,0,1,0,0,0,1,333,339,,,,,,,,,,,,,,T,T,T,,T,,T,,F
93.02791809891326,S,2124,323,150,amex,232,debit,259,60,,0,2,2,2,2,2,0,0,0,1,2,1,0,0,1,150,96,,,,,,,,,,,,,,,F,,T,F,,,F,F
43.036665442475325,C,5582,117,185,visa,136,credit,316,60,hotmail.com,0,0,0,0,3,1,3,2,0,0,0,1,2,0,1,1,202,,,,,,,,,,,,,,T,T,T,,F,T,,,
179.99714917900866,S,9156,359,150,discover,182,debit,209,60,hotmail.com,0,0,0,1,1,1,0,0,2,4,3,1,0,2,1,464,275,,,,,,,,,,,,,,T,,,,T,,F,F,
34.93381294103507,C,3460,237,,discover,122,debit,396,96,gmail.com,0,1,1,0,0,2,0,0,0,0,0,1,0,0,2,458,247,,,,,,,,,,,,,,T,T,T,T,F,T,F,,F
145.59382441382184,H,1369,313,,discover,185,debit,250,87,,0,0,1,2,1,1,0,2,1,0,0,2,0,1,0,63,472,,,,,,,,,,,,,,,T,T,T,,F,T,,T
76.41602155403318,H,9262,353,150,visa,199,debit,471,96,hotmail.com,0,1,1,4,1,0,1,0,1,0,2,2,1,1,1,242,462,,,,,,,,,,,,,,T,F,F,,F,T,F,F,
45.54906474562427,S,4158,486,,mastercard,201,debit,456,60,,0,0,0,0,2,1,0,0,0,2,1,0,1,1,0,237,3,,,,,,,,,,,,,,,T,,,T,T,T,F,
61.531593140614596,W,3556,337,150,discover,135,debit,204,60,hotmail.com,0,2,1,2,1,1,0,0,2,3,0,0,2,1,1,383,413,,,,,,,,,,,,,,,F,,F,T,F,,T,
12.861313469321786,S,8676,443,,discover,207,debit,495,96,,0,2,1,2,0,1,1,0,2,1,0,0,4,1,0,387,296,,,,,,,,,,,,,,F,T,F,,T,T,F,,F
35.63139094917355,H,15361,402,185,visa,167,credit,382,60,gmail.com,0,4,1,2,2,0,2,0,4,1,0,1,1,2,1,87,334,,,,,,,,,,,,,,T,,F,F,F,,F,T,T
65.8385302720564,W,7002,107,,visa,203,debit,292,87,gmail.com,0,1,1,2,3,0,1,1,1,0,3,3,1,3,0,41,421,,,,,,,,,,,,,,,T,,F,T,,,T,
82.90896108571101,H,10368,493,185,discover,246,credit,365,87,hotmail.com,0,0,0,1,1,1,1,0,1,2,2,2,1,2,3,92,253,,,,,,,,,,,,,,,,T,F,F,,F,,F
38.17007135527399,W,3116,446,150,amex,207,credit,423,87,,0,0,3,0,1,0,3,0,0,0,3,2,2,2,1,160,61,,,,,,,,,,,,,,,,T,,T,,T,,F
232.3636617119952,W,15281,278,150,discover,196,credit,183,96,gmail.com,0,2,1,0,1,2,2,1,3,1,0,0,3,1,1,445,274,,,,,,,,,,,,,,T,T,,T,F,F,T,F,F
108.26482889819047,S,4195,220,,amex,162,credit,357,60,hotmail.com,0,3,0,0,1,1,2,1,4,1,0,1,0,2,2,92,448,,,,,,,,,,,,,,T,F,T,,F,T,T,,T
143.38959136144652,C,1759,433,,visa,162,credit,127,96,hotmail.com,0,2,1,1,0,0,0,2,1,1,0,0,0,1,0,208,396,,,,,,,,,,,,,,,F,T,T,F,F,,,
2.3163428483564026,C,11925,414,185,visa,109,debit,479,60,hotmail.com,0,0,2,2,1,1,1,0,3,2,0,0,1,0,0,481,94,,,,,,,,,,,,,,,F,,T,T,T,F,F,T
12.374679462517829,S,15686,379,150,amex,102,debit,120,87,gmail.com,0,0,1,4,1,0,0,0,1,1,0,0,3,1,0,26,490,,,,,,,,,,,,,,T,T,F,F,T,T,F,F,F
266.5953486764797,H,17605,103,185,amex,231,debit,200,87,hotmail.com,0,2,1,1,2,0,3,0,2,1,2,2,2,0,1,405,97,,,,,,,,,,,,,,,T,F,T,T,T,T,,
391.18555468723173,C,13526,500,185,visa,165,debit,197,96,yahoo.com,0,1,0,1,0,0,1,0,0,1,2,0,0,0,1,230,329,,,,,,,,,,,,,,T,,,T,F,T,F,,
92.9980307887059,W,15456,315,185,discover,181,debit,466,87,gmail.com,0,2,1,1,2,0,0,0,1,2,0,1,1,0,2,428,377,,,,,,,,,,,,,,F,F,,T,,F,F,T,F
37.26328376520655,W,8478,447,185,mastercard,233,debit,423,87,,0,0,0,2,0,1,0,0,2,2,2,0,2,1,2,367,108,,,,,,,,,,,,,,F,,T,,T,,F,T,F
19.148440638525493,S,11956,421,185,discover,240,credit,387,60,yahoo.com,0,1,1,1,0,1,3,2,1,0,1,1,0,1,2,205,61,,,,,,,,,,,,,,,,F,,,,F,F,T
142.08501842071234,H,4379,487,150,discover,160,debit,134,87,gmail.com,0,1,1,2,1,1,0,0,1,1,2,3,0,1,1,169,312,,,,,,,,,,,,,,T,T,F,T,T,,T,F,
49.370563713449336,W,4687,587,185,visa,121,debit,148,60,,0,0,0,0,0,1,1,0,1,2,1,2,0,0,0,466,89,,,,,,,,,,,,,,T,,,T,,,T,,
147.9272246268661,H,8182,533,,discover,179,credit,413,60,hotmail.com,0,1,2,0,0,1,0,1,1,1,2,1,0,1,1,30,326,,,,,,,,,,,,,,F,F,T,T,T,,,F,F
483.9684694173754,S,14573,363,150,visa,180,credit,248,87,hotmail.com,0,1,1,0,2,2,1,0,1,2,0,1,0,1,5,323,205,,,,,,,,,,,,,,,,,T,F,F,,T,
82.3528533605696,H,1856,376,185,discover,126,debit,485,87,hotmail.com,1,0,1,1,1,0,3,1,0,0,2,1,2,0,0,181,465,,,,,,,,,,,,,,F,T,T,,T,T,T,T,
6.5945502459415035,C,3264,218,185,visa,190,debit,391,60,hotmail.com,0,0,0,0,1,2,0,0,0,1,1,2,1,0,2,218,176,,,,,,,,,,,,,,,T,T,T,F,F,F,T,F
184.0833518638407,S,13777,277,185,discover,210,credit,256,87,yahoo.com,0,1,2,0,0,4,0,0,1,1,0,1,0,1,0,189,81,,,,,,,,,,,,,,F,,T,F,,T,,T,F
7.117774532703636,R,17066,542,185,visa,129,credit,395,87,hotmail.com,0,0,0,0,0,2,1,0,0,1,0,0,0,2,0,169,234,,,,,,,,,,,,,,T,F,T,F,T,F,,F,
296.73739654268394,W,1569,122,150,discover,118,credit,369,87,gmail.com,0,1,1,0,3,0,1,0,1,1,2,0,2,1,3,33,433,,,,,,,,,,,,,,T,,,,,T,F,F,F
387.2836532861003,H,1057,130,150,mastercard,246,credit,238,60,gmail.com,0,2,0,1,1,1,3,1,0,2,1,0,2,1,0,126,29,,,,,,,,,,,,,,,,,,F,T,F,T,
80.41039733081988,W,6447,308,185,amex,104,credit,395,96,gmail.com,0,2,0,1,0,1,2,2,1,0,0,0,1,0,0,461,166,,,,,,,,,,,,,,T,F,T,F,T,T,T,,F
57.46587328717341,C,4096,169,185,mastercard,184,debit,240,87,,0,0,1,1,0,0,1,1,1,0,0,0,0,2,0,177,345,,,,,,,,,,,,,,F,F,,F,,F,T,F,
15.03242074945578,C,13567,314,185,mastercard,149,credit,404,96,hotmail.com,0,2,1,0,1,1,2,0,1,0,1,3,1,0,0,496,87,,,,,,,,,,,,,,F,,F,F,F,,T,,
13.517567822553273,C,13169,410,,discover,168,credit,443,96,yahoo.com,0,2,1,0,2,3,1,3,1,2,0,1,0,0,1,499,81,,,,,,,,,,,,,,F,,F,F,T,T,F,,F
47.086790132808666,W,3626,409,,mastercard,236,credit,128,60,hotmail.com,0,0,0,0,0,1,2,1,0,0,2,0,1,1,1,219,292,,,,,,,,,,,,,,T,F,,,,F,,T,T
14.53238050248619,H,3389,201,,amex,171,debit,191,96,yahoo.com,0,1,0,1,0,2,2,1,2,2,0,0,1,3,2,213,352,,,,,,,,,,,,,,F,F,F,F,,,F,T,F
90.40251585302327,R,15146,121,185,mastercard,209,credit,267,87,gmail.com,0,2,3,1,0,3,3,4,0,0,3,3,0,2,0,62,209,,,,,,,,,,,,,,,F,T,,T,F,F,,T
44.08175894644784,R,8706,551,,visa,111,credit,251,96,yahoo.com,0,1,2,2,0,0,2,1,2,2,2,2,0,0,1,480,331,,,,,,,,,,,,,,,F,F,,,T,F,F,F
194.35599374725592,W,5667,535,,amex,197,debit,328,60,gmail.com,0,0,0,0,1,0,1,0,0,0,2,2,1,2,2,42,257,,,,,,,,,,,,,,,F,F,T,,,T,T,T
118.32762658407377,R,13691,389,185,visa,147,debit,316,87,,0,0,2,0,0,3,2,1,0,0,2,1,0,1,0,319,100,,,,,,,,,,,,,,T,T,F,,F,T,F,,F
99.17457371941964,R,7913,253,150,discover,198,debit,185,96,,0,0,0,1,0,1,4,1,0,1,1,2,3,2,1,462,27,,,,,,,,,,,,,,,F,,F,T,,T,F,F
74.5691818383653,C,15310,480,,discover,225,debit,121,87,yahoo.com,0,3,1,2,1,0,1,1,0,0,1,1,1,0,1,22,17,,,,,,,,,,,,,,T,F,F,,T,F,T,,
83.89690756323166,R,2415,114,185,mastercard,150,debit,362,96,hotmail.com,0,2,2,1,3,1,0,0,0,1,0,1,2,1,0,148,491,,,,,,,,,,,,,,T,T,,,T,T,T,,F
111.5450029020999,W,16649,165,,visa,121,debit,171,60,hotmail.com,0,0,0,0,0,0,1,2,1,3,0,1,3,2,1,121,80,,,,,,,,,,,,,,F,T,T,,,,,F,
3.9300024769030273,W,6618,591,,amex,110,debit,415,87,yahoo.com,0,2,1,2,2,1,2,1,1,0,1,0,0,1,2,363,271,,,,,,,,,,,,,,F,T,,,F,,F,,F
31.540415393151257,S,12495,494,,amex,119,credit,450,96,,0,2,1,1,1,1,2,2,1,1,2,1,2,2,0,78,269,,,,,,,,,,,,,,F,T,F,,T,T,,T,F
5.770959992585246,W,4305,509,185,mastercard,100,credit,281,87,gmail.com,0,0,0,1,2,0,0,0,1,4,1,0,2,2,2,221,434,,,,,,,,,,,,,,T,F,,T,F,T,,F,F
1.7096612489025018,H,5854,193,150,mastercard,121,credit,261,96,gmail.com,0,1,0,1,2,1,3,1,0,0,4,0,1,2,2,327,219,,,,,,,,,,,,,,F,F,F,,T,T,,F,T
201.1421470775628,R,7384,109,,amex,168,credit,429,87,,0,1,0,1,2,0,0,0,0,0,2,2,0,1,1,278,262,,,,,,,,,,,,,,,T,F,T,,,F,F,T
104.29213212985809,H,3388,277,185,visa,225,credit,181,87,yahoo.com,0,0,0,1,0,1,1,1,1,3,0,2,0,3,2,473,160,,,,,,,,,,,,,,F,F,T,F,,F,T,T,T
167.84845558681215,W,4717,581,185,discover,208,credit,101,60,,0,2,1,1,1,0,1,1,2,3,2,2,0,1,0,267,309,,,,,,,,,,,,,,,F,F,,F,,F,,F
4.625798691949583,R,12853,362,,amex,213,credit,352,87,hotmail.com,0,1,1,1,0,0,0,1,0,3,1,0,0,2,1,373,109,,,,,,,,,,,,,,,,F,,F,T,T,,
18.145629123881104,W,6029,198,150,mastercard,175,debit,254,87,hotmail.com,0,0,2,1,2,2,1,0,2,1,1,1,1,2,3,168,353,,,,,,,,,,,,,,F,F,,T,T,F,T,F,F
208.08146220987504,S,1894,235,185,amex,112,debit,221,60,,0,0,2,1,0,0,1,0,3,0,0,0,0,2,2,231,64,,,,,,,,,,,,,,T,F,T,T,T,T,T,F,T
79.95365191343394,H,6138,265,,amex,182,debit,250,96,hotmail.com,0,3,0,2,1,0,1,0,1,0,0,0,1,2,0,173,350,,,,,,,,,,,,,,F,,F,T,F,T,T,,F
14.937767078568193,C,16608,401,150,amex,232,credit,183,60,yahoo.com,0,1,0,0,1,2,1,1,0,0,1,1,1,1,3,372,118,,,,,,,,,,,,,,F,T,T,T,T,,F,F,F
77.00215519134098,C,10580,589,,visa,179,credit,171,96,,0,1,1,1,1,3,1,2,1,2,1,0,1,2,1,154,0,,,,,,,,,,,,,,F,T,,T,T,F,F,T,F
253.4607133039038,C,9183,435,,discover,183,debit,320,87,yahoo.com,0,1,1,0,2,0,1,0,3,0,1,3,1,2,1,225,486,,,,,,,,,,,,,,F,F,T,,F,,T,F,T
68.15020403153243,S,5219,435,185,discover,187,debit,282,96,hotmail.com,0,3,2,1,0,0,0,2,0,3,1,0,0,1,0,150,273,,,,,,,,,,,,,,T,,F,,,F,,F,T
178.11989296909601,S,12191,105,150,visa,186,debit,343,96,yahoo.com,1,0,1,1,1,1,0,1,1,1,0,0,0,1,2,436,52,,,,,,,,,,,,,,T,F,T,F,T,,,F,
77.90417388079466,H,17374,510,150,visa,127,credit,397,87,hotmail.com,0,2,0,1,0,2,0,0,2,1,1,3,0,1,2,39,98,,,,,,,,,,,,,,,,F,F,,T,,F,
7.72456137749709,H,4394,104,150,mastercard,198,debit,329,60,gmail.com,0,2,2,1,2,0,1,2,0,2,2,1,1,0,0,318,360,,,,,,,,,,,,,,,T,F,T,F,,,T,T
17.83476144395625,S,11215,456,185,amex,248,credit,317,87,yahoo.com,0,1,0,0,0,2,1,0,1,0,1,1,2,1,4,54,431,,,,,,,,,,,,,,,F,F,F,,F,T,T,
32.30793965076719,C,14924,123,,visa,238,credit,224,96,hotmail.com,0,0,0,0,0,4,1,0,0,1,1,1,0,2,1,205,414,,,,,,,,,,,,,,F,F,T,,,,T,,
4.748598340027781,R,5322,597,185,amex,244,credit,112,87,yahoo.com,0,1,2,2,4,0,0,0,2,0,1,2,2,2,0,218,278,,,,,,,,,,,,,,,F,F,,F,T,,F,F
92.51369495649213,C,5374,115,185,amex,158,credit,482,60,hotmail.com,0,2,2,0,5,1,0,2,1,1,2,1,0,1,0,54,78,,,,,,,,,,,,,,F,,,F,,T,T,F,
156.3518715374497,H,17088,583,185,discover,117,credit,181,60,gmail.com,0,2,3,1,1,1,1,1,1,1,0,2,0,0,2,65,479,,,,,,,,,,,,,,T,F,F,,,F,,,
21.87043112666941,C,7832,275,185,amex,194,credit,423,87,hotmail.com,0,3,0,1,0,0,1,0,0,1,1,1,1,1,2,21,159,,,,,,,,,,,,,,T,,T,F,T,T,T,T,
225.5738432683308,H,1664,135,185,visa,133,debit,124,87,gmail.com,0,1,2,1,0,0,0,1,2,2,1,0,1,1,1,267,54,,,,,,,,,,,,,,F,T,F,T,,,F,,
115.33081595249814,S,10137,146,185,amex,133,credit,191,60,yahoo.com,0,0,0,0,2,0,0,0,3,1,1,0,1,2,0,175,346,,,,,,,,,,,,,,T,T,F,,F,T,F,,
12.653670969486749,H,16065,144,,mastercard,233,credit,472,87,gmail.com,0,0,2,2,0,1,1,1,1,2,0,2,0,1,1,361,187,,,,,,,,,,,,,,F,T,T,F,,F,,,F
369.24545585209086,C,4059,408,,mastercard,208,debit,350,87,yahoo.com,0,1,1,0,1,2,1,1,0,0,1,2,1,0,1,51,291,,,,,,,,,,,,,,F,F,F,F,T,F,T,T,
106.37430206640673,W,9175,533,185,amex,201,credit,349,87,gmail.com,0,1,0,1,0,2,1,2,1,0,1,0,1,1,0,240,283,,,,,,,,,,,,,,,,F,,,,,F,F
102.33077397859722,H,10256,434,150,discover,157,debit,400,87,yahoo.com,0,3,1,0,1,2,1,1,0,2,3,1,0,0,1,274,96,,,,,,,,,,,,,,F,F,T,T,,T,,,F
278.79518736028194,S,11402,368,150,discover,189,credit,425,87,hotmail.com,0,0,2,3,1,3,1,2,2,0,0,0,1,2,3,289,165,,,,,,,,,,,,,,F,T,,T,,T,,,F
27.726110359435534,S,5341,270,185,visa,133,debit,260,96,hotmail.com,0,0,2,1,0,4,1,0,0,1,0,1,2,1,1,0,336,,,,,,,,,,,,,,,,T,F,T,T,F,,T
88.4842733094742,C,16830,295,150,visa,243,credit,429,60,,0,1,1,1,1,2,2,2,0,3,0,1,0,0,0,61,341,,,,,,,,,,,,,,,,F,,F,,,F,F
24.564129806933995,S,1124,170,150,mastercard,220,credit,332,87,gmail.com,0,3,0,3,3,0,0,3,2,1,1,2,1,0,2,324,449,,,,,,,,,,,,,,T,,,,F,T,,T,F
71.52587817581072,H,5403,587,150,amex,186,credit,466,60,gmail.com,0,0,2,2,2,0,1,3,0,2,0,2,2,0,1,184,427,,,,,,,,,,,,,,T,F,,T,,F,F,,
43.11463024416246,C,9250,578,,visa,111,credit,480,96,gmail.com,0,0,0,0,2,0,0,3,0,1,0,0,2,0,1,265,78,,,,,,,,,,,,,,,,F,T,F,T,F,F,F
353.20889170927535,C,9453,167,185,visa,125,credit,234,96,yahoo.com,0,1,1,0,2,2,0,2,1,1,1,1,0,2,2,225,252,,,,,,,,,,,,,,,F,,F,T,T,F,T,T
66.43905125039764,C,17874,133,150,mastercard,139,credit,344,87,hotmail.com,0,4,1,1,2,0,2,0,0,0,0,0,0,1,1,461,273,,,,,,,,,,,,,,F,,T,T,T,T,T,,F
21.492371433265774,C,12306,439,185,mastercard,212,credit,381,96,hotmail.com,0,0,0,0,1,1,5,0,2,2,0,1,0,0,1,326,201,,,,,,,,,,,,,,F,T,F,,T,T,T,,T
37.2553825919046,H,14257,599,185,discover,160,credit,233,60,yahoo.com,0,2,0,4,2,3,2,2,1,3,1,4,0,1,1,191,333,,,,,,,,,,,,,,T,,T,T,T,,,,T
76.69406832467256,H,15213,184,185,amex,117,debit,126,60,,0,0,1,1,4,1,0,1,0,0,0,1,0,1,2,218,1,,,,,,,,,,,,,,,T,F,T,T,F,,F,
17.720889938637242,W,9070,157,150,mastercard,121,credit,137,96,gmail.com,0,2,1,0,3,1,0,0,2,1,1,2,2,1,0,281,302,,,,,,,,,,,,,,T,F,T,F,T,F,T,,
187.59314393034583,W,17114,284,,mastercard,222,credit,497,96,hotmail.com,0,2,1,1,0,0,0,1,3,3,1,1,3,2,1,185,300,,,,,,,,,,,,,,T,T,F,T,F,F,F,F,F
18.377361090552558,W,14670,418,185,discover,200,debit,185,60,yahoo.com,0,2,1,2,0,0,0,0,1,2,2,0,0,2,1,410,362,,,,,,,,,,,,,,T,T,,F,T,T,F,T,
28.808535685452174,W,15110,416,150,discover,227,credit,164,87,,0,0,1,2,0,2,1,1,1,0,0,1,1,1,3,490,108,,,,,,,,,,,,,,T,F,T,T,T,F,T,F,
131.50595964711627,C,11569,297,185,discover,214,credit,427,60,hotmail.com,0,0,0,1,1,3,1,2,1,0,0,0,0,0,1,406,229,,,,,,,,,,,,,,,F,F,T,T,T,T,F,
72.62290603640841,S,5556,340,,amex,231,debit,386,60,gmail.com,0,1,1,0,3,1,0,1,0,1,0,0,1,2,2,250,133,,,,,,,,,,,,,,T,,T,T,F,F,,,F
14.305192272829961,S,15391,256,150,discover,202,debit,414,60,gmail.com,0,0,2,2,1,1,0,1,0,3,0,1,0,2,0,149,330,,,,,,,,,,,,,,F,,F,F,,T,T,,F
45.259127804347685,W,1907,566,150,amex,226,debit,387,60,,0,2,0,0,3,2,1,0,2,0,2,0,1,2,0,252,184,,,,,,,,,,,,,,T,,F,F,F,F,F,F,F
385.7658401791102,W,15427,519,,discover,242,credit,129,87,gmail.com,0,0,1,2,0,0,0,1,2,3,1,5,1,0,0,246,480,,,,,,,,,,,,,,T,F,F,F,,,,T,T
